Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,37,9/13/2010,9/19/2010,,12,0,0,0,,0,0,,,0,0,0,12,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,38,9/20/2010,9/26/2010,,15,0,0,0,,0,0,,,0,0,0,15,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,39,9/27/2010,10/3/2010,,21,0,0,0,,0,0,,,0,0,0,21,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,40,10/4/2010,10/10/2010,,18,0,0,0,,0,0,,,0,0,0,18,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,41,10/11/2010,10/17/2010,,13,0,0,0,,0,0,,,0,0,0,13,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,42,10/18/2010,10/24/2010,,48,0,0,0,,0,0,,,0,0,0,48,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,43,10/25/2010,10/31/2010,,47,0,0,0,,0,0,,,0,0,0,47,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,44,11/1/2010,11/7/2010,,27,0,0,0,,0,0,,,0,0,0,27,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,45,11/8/2010,11/14/2010,,29,0,0,0,,0,0,,,0,0,0,29,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,46,11/15/2010,11/21/2010,,18,0,0,0,,0,0,,,0,0,0,18,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,47,11/22/2010,11/28/2010,,13,0,0,0,,0,0,,,0,0,0,13,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,48,11/29/2010,12/5/2010,,31,0,0,0,,0,0,,,0,0,0,31,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,49,12/6/2010,12/12/2010,,13,0,0,0,,0,0,,,1,1,1,12,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,50,12/13/2010,12/19/2010,,26,0,0,0,,0,0,,,0,0,0,26,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,51,12/20/2010,12/26/2010,,3,0,0,0,,0,0,,,0,0,0,3,No Report
Dominican Republic,Region of the Americas of WHO,Central America and Caribbean,2010,52,12/27/2010,1/2/2011,,4,0,0,0,,0,0,,,0,0,0,4,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,1,12/31/2007,1/6/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,2,1/7/2008,1/13/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,3,1/14/2008,1/20/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,4,1/21/2008,1/27/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,5,1/28/2008,2/3/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,6,2/4/2008,2/10/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,7,2/11/2008,2/17/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,8,2/18/2008,2/24/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,9,2/25/2008,3/2/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,10,3/3/2008,3/9/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,11,3/10/2008,3/16/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,12,3/17/2008,3/23/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,13,3/24/2008,3/30/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,14,3/31/2008,4/6/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,15,4/7/2008,4/13/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,16,4/14/2008,4/20/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,17,4/21/2008,4/27/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,18,4/28/2008,5/4/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,19,5/5/2008,5/11/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,20,5/12/2008,5/18/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,21,5/19/2008,5/25/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,22,5/26/2008,6/1/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,23,6/2/2008,6/8/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,24,6/9/2008,6/15/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,25,6/16/2008,6/22/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,26,6/23/2008,6/29/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,27,6/30/2008,7/6/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,28,7/7/2008,7/13/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,29,7/14/2008,7/20/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,30,7/21/2008,7/27/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,31,7/28/2008,8/3/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,32,8/4/2008,8/10/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,33,8/11/2008,8/17/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,34,8/18/2008,8/24/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,35,8/25/2008,8/31/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,36,9/1/2008,9/7/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,37,9/8/2008,9/14/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,38,9/15/2008,9/21/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,39,9/22/2008,9/28/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,40,9/29/2008,10/5/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,41,10/6/2008,10/12/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,42,10/13/2008,10/19/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,43,10/20/2008,10/26/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,44,10/27/2008,11/2/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,45,11/3/2008,11/9/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,46,11/10/2008,11/16/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,47,11/17/2008,11/23/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,48,11/24/2008,11/30/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,49,12/1/2008,12/7/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,50,12/8/2008,12/14/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,51,12/15/2008,12/21/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2008,52,12/22/2008,12/28/2008,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,1,12/29/2008,1/4/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,2,1/5/2009,1/11/2009,,,4,,,,,4,,,0,0,4,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,3,1/12/2009,1/18/2009,,,7,,,,,7,,,0,0,7,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,4,1/19/2009,1/25/2009,,,3,,,,,3,,,0,0,3,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,5,1/26/2009,2/1/2009,,,,,2,,,2,,,0,0,2,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,6,2/2/2009,2/8/2009,,,5,,15,,,20,,,0,0,20,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,7,2/9/2009,2/15/2009,,,2,,11,,,13,,,0,0,13,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,8,2/16/2009,2/22/2009,,,,,3,,,3,,,0,0,3,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,9,2/23/2009,3/1/2009,,,,,8,,,8,,,0,0,8,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,10,3/2/2009,3/8/2009,,,,,3,,,3,,,0,0,3,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,11,3/9/2009,3/15/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,12,3/16/2009,3/22/2009,,,,,1,,,1,,,0,0,1,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,13,3/23/2009,3/29/2009,,,,,1,,,1,,,0,0,1,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,14,3/30/2009,4/5/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,15,4/6/2009,4/12/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,16,4/13/2009,4/19/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,17,4/20/2009,4/26/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,18,4/27/2009,5/3/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,19,5/4/2009,5/10/2009,,,1,,,,,1,,,0,0,1,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,20,5/11/2009,5/17/2009,,,1,1,9,,,11,,,0,0,11,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,21,5/18/2009,5/24/2009,,,1,24,3,,,28,,,1,1,29,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,22,5/25/2009,5/31/2009,,,1,17,4,,,22,,,0,0,22,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,23,6/1/2009,6/7/2009,,,,19,4,,,23,,,0,0,23,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,24,6/8/2009,6/14/2009,,,,25,14,,,39,,,0,0,39,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,25,6/15/2009,6/21/2009,220,220,,5,1,,28,34,,,1,1,35,185,Regional Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,26,6/22/2009,6/28/2009,204,204,,42,,,12,54,,,1,1,55,149,Regional Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,27,6/29/2009,7/5/2009,296,296,,75,,,4,79,,,0,0,79,217,Regional Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,28,7/6/2009,7/12/2009,430,430,,132,,,3,135,,,0,0,135,295,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,29,7/13/2009,7/19/2009,462,462,,125,,,8,133,,,0,0,133,329,Regional Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,30,7/20/2009,7/26/2009,422,422,,137,,,4,141,,,0,0,141,281,Regional Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,31,7/27/2009,8/2/2009,322,322,,91,,,4,95,,,0,0,95,227,Regional Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,32,8/3/2009,8/9/2009,232,232,,54,,,1,55,,,0,0,55,177,Widespread Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,33,8/10/2009,8/16/2009,287,287,,85,,,3,88,,,0,0,88,199,Widespread Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,34,8/17/2009,8/23/2009,361,361,,100,,,2,102,,,0,0,102,259,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,35,8/24/2009,8/30/2009,280,280,,46,,,,46,,,0,0,46,234,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,36,8/31/2009,9/6/2009,318,318,,75,,,,75,,,0,0,75,243,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,37,9/7/2009,9/13/2009,234,234,,47,,,,47,,,0,0,47,187,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,38,9/14/2009,9/20/2009,269,269,,67,,,,67,,,0,0,67,202,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,39,9/21/2009,9/27/2009,195,195,,75,,,,75,,,0,0,75,120,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,40,9/28/2009,10/4/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,41,10/5/2009,10/11/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,42,10/12/2009,10/18/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,43,10/19/2009,10/25/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,44,10/26/2009,11/1/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,45,11/2/2009,11/8/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,46,11/9/2009,11/15/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,47,11/16/2009,11/22/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,48,11/23/2009,11/29/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,49,11/30/2009,12/6/2009,102,102,0,36,0,0,0,36,0,0,0,0,36,66,Widespread Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,50,12/7/2009,12/13/2009,98,98,0,24,0,0,0,24,0,0,0,0,24,74,Widespread Outbreak
Ecuador,Region of the Americas of WHO,Tropical South America,2009,51,12/14/2009,12/20/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,52,12/21/2009,12/27/2009,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2009,53,12/28/2009,1/3/2010,,,,,,,,,,,,,,,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,1,1/4/2010,1/10/2010,,154,0,18,0,,,18,,,0,0,18,136,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,2,1/11/2010,1/17/2010,,125,0,22,0,,,22,,,0,0,22,103,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,3,1/18/2010,1/24/2010,,155,0,40,0,,,40,,,0,0,40,115,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,4,1/25/2010,1/31/2010,,193,0,37,0,,,37,,,0,0,37,156,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,5,2/1/2010,2/7/2010,,285,0,44,0,,,44,,,0,0,44,241,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,6,2/8/2010,2/14/2010,,243,0,36,0,,,36,,,0,0,36,207,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,7,2/15/2010,2/21/2010,,240,0,31,0,,,31,,,0,0,31,209,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,8,2/22/2010,2/28/2010,,349,0,37,0,,,37,,,0,0,37,312,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,9,3/1/2010,3/7/2010,,239,0,25,0,,,25,,,0,0,25,214,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,10,3/8/2010,3/14/2010,,214,0,28,0,,,28,,,0,0,28,186,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,11,3/15/2010,3/21/2010,,224,0,15,0,,,15,,,0,0,15,209,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,12,3/22/2010,3/28/2010,,310,0,6,0,,,6,,,0,0,6,304,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,13,3/29/2010,4/4/2010,,74,0,2,0,,,2,,,0,0,2,72,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,14,4/5/2010,4/11/2010,,279,0,4,0,,,4,,,0,0,4,275,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,15,4/12/2010,4/18/2010,,231,0,2,0,,,2,,,0,0,2,229,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,16,4/19/2010,4/25/2010,,236,0,1,0,,,1,,,0,0,1,235,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,17,4/26/2010,5/2/2010,,244,0,4,0,,,4,,,0,0,4,240,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,18,5/3/2010,5/9/2010,,156,0,3,0,,,3,,,0,0,3,153,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,19,5/10/2010,5/16/2010,,157,0,0,0,,,0,,,0,0,0,157,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,20,5/17/2010,5/23/2010,,177,0,5,0,,,5,,,0,0,5,172,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,21,5/24/2010,5/30/2010,,109,0,2,0,,,2,,,0,0,2,107,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,22,5/31/2010,6/6/2010,,159,0,1,0,,,1,,,0,0,1,158,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,23,6/7/2010,6/13/2010,,74,0,4,0,,,4,,,0,0,4,70,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,24,6/14/2010,6/20/2010,,133,0,4,0,,,4,,,0,0,4,129,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,25,6/21/2010,6/27/2010,,112,0,2,0,,,2,,,0,0,2,110,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,26,6/28/2010,7/4/2010,,65,0,0,0,,,0,,,0,0,0,65,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,27,7/5/2010,7/11/2010,,105,0,0,0,,,0,,,0,0,0,105,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,28,7/12/2010,7/18/2010,,102,0,0,0,,,0,,,0,0,0,102,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,29,7/19/2010,7/25/2010,,95,0,0,0,,,0,,,0,0,0,95,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,30,7/26/2010,8/1/2010,,102,0,0,0,,,0,,,0,0,0,102,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,31,8/2/2010,8/8/2010,,48,0,1,0,,,1,,,0,0,1,47,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,32,8/9/2010,8/15/2010,,79,0,0,0,,,0,,,0,0,0,79,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,33,8/16/2010,8/22/2010,,43,0,0,0,,,0,,,0,0,0,43,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,34,8/23/2010,8/29/2010,,38,0,0,0,,,0,,,0,0,0,38,No Report
Ecuador,Region of the Americas of WHO,Tropical South America,2010,35,8/30/2010,9/5/2010,,24,0,0,0,,,0,,,0,0,0,24,No Report
